,date,start_time,team1,team2,team1_score,team2_score,first_half_score
3010,2021-04-18,10:00,Perth Wildcats,NZ Breakers,78,83,İY 42-39
3011,2021-04-18,20:00,Bnei Herzliya,H. Tel Aviv,89,99,İY 52-49
3012,2021-04-18,17:00,PAOK,Panathinaikos BC Superfoods,68,74,İY 29-47
3013,2021-04-18,18:00,KK Mornar,KK Budućnost VOLI,100,92,İY 57-55
3014,2021-04-18,18:00,Cedevita,KK Crvena Zvezda,72,89,İY 32-44
3015,2021-04-18,16:00,BC CBet Prienai,BC Siauliai,90,89,İY 46-41
3016,2021-04-18,17:00,Neptunas,BC Žalgiris Kaunas,72,88,İY 31-38
3017,2021-04-18,18:15,Lietkabelis,Pieno Pasvalys,98,90,İY 46-50
3018,2021-04-18,13:00,CB Ourense,Girona,73,71,İY 41-32
3019,2021-04-18,13:00,Bahia San Agustin,Oviedo,80,77,İY 28-39
3020,2021-04-18,13:30,Valladolid,Fundacion,85,70,İY 41-32
3021,2021-04-18,19:00,Leyma Coruna,CB Granada,82,66,İY 42-28
3022,2021-04-18,16:00,Scorchers,Man Giants,77,73,İY 26-33
3023,2021-04-18,16:30,Lions,Bristol Flyers,85,74,İY 40-37
3024,2021-04-18,17:00,Sharks,Wolves,91,88,İY 31-34
3025,2021-04-18,17:00,Glasgow Rocks,Eagles,83,85,İY 47-44
3026,2021-04-18,19:00,Phoenix,Raiders,69,86,İY 31-46
3027,2021-04-18,10:00,GS Tigers,Beijing Ducks,104,103,İY 50-51
3028,2021-04-18,14:35,Xinjiang Tiger,SD Tigers,101,105,İY 57-58
3029,2021-04-18,07:05,Levanga,Toyota Alvark,70,71,İY 37-39
3030,2021-04-18,07:35,Shimane SM,H. Dragonflies,72,58,İY 22-27
3031,2021-04-18,08:05,Shinshu BW,NeoPhoenix,,,
3032,2021-04-18,08:05,Akita NH,Niigata Abirex,91,59,İY 47-27
3033,2021-04-18,08:05,Yokohama BC,Sun Rockers,71,85,İY 40-46
3034,2021-04-18,08:05,Shiga L-Stars,Dolphins,72,92,İY 42-44
3035,2021-04-18,08:05,Kyoto Hannaryz,SeaHorses,,,
3036,2021-04-18,08:05,Ryukyu,Osaka Evessa,,,
3037,2021-04-18,10:05,Brave Thunders,Chiba Jets,80,73,İY 38-44
3038,2021-04-18,00:00,Comunicaciones,Obras,80,62,İY 43-26
3039,2021-04-18,09:00,Luxgen Dinos,Taiwan Beer,55,98,İY 24-63
3040,2021-04-18,11:00,Kinmen,Bank of Taiwan,76,80,İY 36-39
3041,2021-04-18,19:00,Krka,Podcetrtek,103,76,İY 60-40
3042,2021-04-18,18:30,Timberwolves,Traiskirchen,20,0,
3043,2021-04-18,16:00,Spirou,Oostende,60,76,İY 32-40
3044,2021-04-18,16:00,Phoenix Brussels,Liege,72,88,İY 37-39
3045,2021-04-18,15:00,Viktoria,Minskaja II(K),65,69,İY 33-26
3046,2021-04-18,12:00,Tormes,Virgen,79,38,İY 36-22
3047,2021-04-18,17:30,Ironi Ra'anana,M. Netanya,82,77,İY 50-38
3048,2021-04-18,18:00,San Severo,Forli,85,70,İY 48-32
3049,2021-04-18,19:00,Ferrara,Chieti,86,68,İY 46-36
3050,2021-04-18,19:00,Vicenza (K),S. Giorgio (K),55,49,İY 32-27
3051,2021-04-18,07:30,Fukushima FB,P Yamagata,88,72,İY 42-31
3052,2021-04-18,08:00,Gunma,Otsuka Alphas,86,78,İY 38-41
3053,2021-04-18,18:00,Gdynia (K),Polkowice (K),97,69,İY 45-32
3054,2021-04-18,13:30,Vitoria (K),U. Sportiva(K),79,62,İY 33-34
3055,2021-04-18,14:30,Quinta (K),Benfica (K),43,63,İY 17-41
3056,2021-04-18,16:00,Mavpi,BK Budivelnyk,83,99,İY 34-56
3057,2021-04-18,18:00,SC Prometei II,Stary Lutsk,52,70,İY 28-47
3058,2021-04-18,17:05,Cangrejeros de Monagas,Supersónicos de Miranda,77,84,İY 42-36
3059,2021-04-18,20:05,Condores de Zulia,Indios de Caracas,72,87,İY 41-48
3060,2021-04-18,13:00,Eleftheria (K),Esperides (K),69,77,İY 41-39
3061,2021-04-17,13:00,Fethiye Belediye Basketbol Kulübü,Büyükçekmece,83,70,İY 39-18
3062,2021-04-17,15:15,Galatasaray,FruttiEx Bursa,106,93,İY 53-58
3063,2021-04-17,14:00,Akhisar Belediye,Balıkesir BŞB,75,60,İY 35-28
3064,2021-04-17,15:45,Manisa Bşb,Bornova Belediye Spor Kulübü,78,77,İY 32-31
3065,2021-04-17,17:30,Semt77 Yalova,Final Spor,77,52,İY 38-30
3066,2021-04-17,13:30,Fenerbahçe Gelişim Koleji Spor Kulübü,Düzce Belediye Gençlik ve Spor Kulübü,64,65,İY 34-29
3067,2021-04-17,14:00,Çeşme Basketbol,Urla Belediyesi Gençlik Spor Kulübü,84,66,İY 42-30
3068,2021-04-17,14:00,Edremit Belediyesi Gürespor Kulübü,Mersin Üniversitesi Basketbol Kulübü,86,58,İY 48-29
3069,2021-04-17,16:00,Emlak Konut(K),Bodrum Karya Spor Kulübü,68,62,İY 32-35
3070,2021-04-17,16:30,Botaş G. (K),Antalya 07 (K),80,89,İY 45-38
3071,2021-04-17,02:00,Detroit,Oklahoma,110,104,İY 56-56
3072,2021-04-17,02:00,Philadelphia,LA Clippers,106,103,İY 59-47
3073,2021-04-17,02:00,Washington,New Orleans,117,115,İY 62-61
3074,2021-04-17,02:30,Brooklyn,Charlotte,130,115,İY 61-61
3075,2021-04-17,02:30,Toronto,Orlando,113,102,İY 47-51
3076,2021-04-17,03:00,Chicago,Memphis,115,126,İY 57-57
3077,2021-04-17,03:00,Houston,Denver,99,128,İY 49-69
3078,2021-04-17,03:00,Minnesota,Miami,119,111,İY 61-61
3079,2021-04-17,03:30,San Antonio,Portland,106,107,İY 57-48
3080,2021-04-17,04:30,Dallas,New York,109,117,İY 52-56
3081,2021-04-17,23:30,LA Lakers,Utah,127,115,İY 65-62
3082,2021-04-17,19:00,FC Barcelona Lassa Bàsquet,Manresa,97,89,İY 53-51
3083,2021-04-17,21:15,Olimpia Milano,Virtus Bologna,94,84,İY 53-39
3084,2021-04-17,19:00,Nanterre,Élan Sportif Chalonnais,97,84,İY 37-40
3085,2021-04-17,19:00,Boulazac,Asvel,67,95,İY 28-46
3086,2021-04-17,20:00,Pau Orthez,Levallois,93,98,İY 44-45
3087,2021-04-17,21:00,Cholet Basket,SIG Basket Strasbourg,90,97,İY 41-55
3088,2021-04-17,21:00,Orleans,Le Mans,79,87,İY 41-44
3089,2021-04-17,13:00,L. Kuban,PBK CSKA Moskva,103,94,İY 53-53
3090,2021-04-17,15:30,Parma Basket,BC Avtodor Saratov,93,100,İY 48-46
3091,2021-04-17,16:00,BC Astana,BC UNICS Kazan,74,87,İY 36-43
3092,2021-04-17,17:00,BC Kalev Cramo,BC Khimki,91,84,İY 50-41
3093,2021-04-17,18:00,Nizhny,BK Zenit Saint Petersburg,62,70,İY 30-31
3094,2021-04-17,10:30,SE Melbourne,Adelaide 36ers,81,90,İY 35-40
3095,2021-04-17,13:00,Sydney Kings,Cairns Taipans,89,84,İY 49-38
3096,2021-04-17,18:55,Stal Ostrow,Legia Warszawa,95,87,İY 55-35
3097,2021-04-17,17:00,BC Juventus Utena,BC Nevėžis Kėdainiai,92,73,İY 46-50
3098,2021-04-17,13:00,Melilla,Myrtia,61,67,İY 31-33
3099,2021-04-17,20:00,Breogan,Amics Castello,77,75,İY 38-38
3100,2021-04-17,14:45,Blois 41,Fos Provence,78,80,İY 34-44
3101,2021-04-17,10:00,Zhejiang Lions,Jilin Tigers,105,88,İY 31-36
3102,2021-04-17,14:35,QD Eagles,SJ Whale,93,91,İY 44-38
3103,2021-04-17,07:05,Yokohama BC,Sun Rockers,67,79,İY 32-32
3104,2021-04-17,08:05,Akita NH,Niigata Abirex,79,76,İY 36-27
3105,2021-04-17,08:05,Toyama Grouses,Tochigi Brex,81,107,İY 34-53
3106,2021-04-17,09:05,Levanga,Toyota Alvark,69,70,İY 21-33
3107,2021-04-17,11:05,Shiga L-Stars,Dolphins,83,80,İY 37-42
3108,2021-04-17,12:05,Brave Thunders,Chiba Jets,87,85,İY 38-38
3109,2021-04-17,12:05,Kyoto Hannaryz,SeaHorses,,,
3110,2021-04-17,12:05,Ryukyu,Osaka Evessa,,,
3111,2021-04-17,12:35,Shimane SM,H. Dragonflies,82,67,İY 34-44
3112,2021-04-17,00:00,Hispano,Esgrima,45,84,İY 19-37
3113,2021-04-17,09:00,Pauian Archiland Basketball Team,Luxgen Dinos,85,74,İY 43-32
3114,2021-04-17,11:00,Taiwan Beer,Kinmen,67,83,İY 30-40
3115,2021-04-17,17:30,Gorica,Dubrava,97,58,İY 44-27
3116,2021-04-17,18:30,Skrljevo,Osijek,92,77,İY 58-38
3117,2021-04-17,20:00,Zabok,GKK Sibenik,100,98,İY 50-45
3118,2021-04-17,19:00,Triglav,Sentjur,64,84,İY 37-42
3119,2021-04-17,21:00,Zlatorog Lasko,Hopsi Polzela,60,77,İY 39-43
3120,2021-04-17,20:00,KK Sencur,KK Rogaska,87,90,İY 41-58
3121,2021-04-17,18:00,Turi Svitavy,Decin,75,82,İY 46-42
3122,2021-04-17,18:00,Usti nad Labem,Kralovsti Soko,83,86,İY 40-40
3123,2021-04-17,18:00,Pardubice,CEZ Nymburk,52,99,İY 24-53
3124,2021-04-17,18:10,Opava,Kolin,101,79,İY 49-37
3125,2021-04-17,18:30,Kapfenberg,Flyers Wels,85,73,İY 41-39
3126,2021-04-17,21:15,Swans Gmunden,Oberwart,104,79,İY 58-50
3127,2021-04-17,16:00,Temp,Uralmash,83,74,İY 47-26
3128,2021-04-17,21:15,Duchess K. (K),UBI Graz (K),67,48,İY 32-25
3129,2021-04-17,21:30,C. Braine (K),Panthers (K),82,56,İY 40-27
3130,2021-04-17,13:00,Grodno-93,Prinemanie,104,61,İY 48-29
3131,2021-04-17,14:00,Impuls,Rubon,81,75,İY 40-42
3132,2021-04-17,17:00,T-Minsk (K),Minskaja (K),55,78,İY 27-36
3133,2021-04-17,13:00,BDU Tsmoki (K),BK Grodno (K),54,76,İY 24-37
3134,2021-04-17,17:00,TTÜ,Parnu,83,95,İY 38-49
3135,2021-04-17,17:00,Tartu,Tallinna Kalev,86,61,İY 45-32
3136,2021-04-17,17:00,Rapla KK,RSK Tarvas,83,81,İY 44-30
3137,2021-04-17,21:00,Estudio,Baloncesto Montakit Fuenlabrada II,74,92,İY 34-46
3138,2021-04-17,21:00,Gijon,Culleredo,69,61,İY 30-31
3139,2021-04-17,18:00,AD Torreforta,Castelldefels,64,71,İY 27-44
3140,2021-04-17,21:00,Logrobasket Club,Baskonia II,90,77,İY 45-47
3141,2021-04-17,19:00,Valladolid,C.D.E. Becedo Santander,57,61,İY 38-28
3142,2021-04-17,20:00,Novaschool,Benahavis,69,78,İY 32-42
3143,2021-04-17,21:00,Hapoel Hevel Modi'in,HG Elion,87,84,İY 28-43
3144,2021-04-17,19:00,Verona,Torino,82,81,İY 37-33
3145,2021-04-17,19:00,Alpo 99 (K),Crema (K),58,59,İY 20-24
3146,2021-04-17,19:00,Livorno (K),Pallacanestro Femminile Firenze,69,47,İY 27-23
3147,2021-04-17,22:00,Nico (K),Bolzano (K),86,56,İY 42-28
3148,2021-04-17,11:00,Gunma,Otsuka Alphas,86,69,İY 38-40
3149,2021-04-17,17:00,Rabotnicki,KK Gostivar,79,83,İY 44-40
3150,2021-04-17,21:00,Pruszków (K),P Warszawa (K),57,72,İY 31-34
3151,2021-04-17,16:30,Znicz Pruszkow,Energa Czarni,65,85,İY 41-37
3152,2021-04-17,17:00,Oliveirense,Sporting Clube de Portugal,87,76,İY 43-37
3153,2021-04-17,17:00,Galitos FC,Esgueira,74,92,İY 35-51
3154,2021-04-17,17:00,Maia,Sport Lisboa e Benfica,95,84,İY 52-39
3155,2021-04-17,17:00,Imortal,Porto,99,95,İY 46-41
3156,2021-04-17,17:00,Ovarense,Vitoria,108,118,İY 36-38
3157,2021-04-17,17:05,Guayana,Aragua,96,79,İY 40-34
3158,2021-04-17,20:05,Centauros de Portuguesa,Margarita,64,102,İY 39-60
3159,2021-04-17,17:00,Kavala,F. Verias,64,70,İY 17-39
3160,2021-04-16,16:00,Karşıyaka (K),İstanbul Üniversitesi Basketbol Kulübü,56,80,İY 34-31
3161,2021-04-16,02:30,Atlanta,Milwaukee,109,120,İY 52-64
3162,2021-04-16,03:00,Cleveland,Golden State,101,119,İY 52-63
3163,2021-04-16,05:00,LA Lakers,Boston,113,121,İY 48-61
3164,2021-04-16,05:00,Phoenix,Sacramento,122,114,İY 67-65
3165,2021-04-16,22:00,Utah,Indiana,119,111,İY 56-69
3166,2021-04-16,16:00,Fenerbahçe Spor Kulübü,UMMC (K),84,88,İY 48-55
3167,2021-04-16,21:00,P. Avenida (K),Sopron (K),72,61,İY 30-32
3168,2021-04-16,19:30,Burgos,Club Joventut de Badalona,86,78,İY 44-35
3169,2021-04-16,22:15,Valencia,Obradoiro,97,82,İY 52-41
3170,2021-04-16,19:00,Le Portel,Chorale Roanne,79,77,İY 38-33
3171,2021-04-16,21:00,Chalons-Reims,Gravelines,87,70,İY 40-42
3172,2021-04-16,19:00,BC Tsmoki-Minsk,BC Enisey Krasnoyarsk,74,81,İY 27-48
3173,2021-04-16,12:30,NZ Breakers,Bullets,91,71,İY 44-27
3174,2021-04-16,14:30,Perth Wildcats,I.Hawks,83,69,İY 42-43
3175,2021-04-16,15:00,Asya Kartalları Spor Kulübü,Mersin Gel.(K),57,88,İY 31-46
3176,2021-04-16,13:45,Ironi N. Ziona,Hapoel Holon,84,76,İY 46-39
3177,2021-04-16,03:00,KK Budućnost VOLI,Primorska,20,0,
3178,2021-04-16,17:00,Krka,Split,77,71,İY 36-33
3179,2021-04-16,21:25,Slask Wroclaw,Zielona Gora,75,80,İY 33-43
3180,2021-04-16,18:50,BC Žalgiris Kaunas,BC CBet Prienai,90,62,İY 42-29
3181,2021-04-16,20:00,Tizona,Penas Huesca,82,75,İY 43-46
3182,2021-04-16,21:00,Caceres,Lleida,88,70,İY 46-31
3183,2021-04-16,20:30,Palencia,Almansa,62,72,İY 28-39
3184,2021-04-16,20:00,Lions,Scorchers,92,84,İY 45-44
3185,2021-04-16,21:30,Bristol Flyers,Sharks,91,96,İY 36-44
3186,2021-04-16,21:30,Glasgow Rocks,Man Giants,83,101,İY 50-47
3187,2021-04-16,21:30,Eagles,Riders,90,80,İY 31-42
3188,2021-04-16,20:00,Quimper,Gries,81,78,İY 45-37
3189,2021-04-16,20:00,Rouen Basket,S'weyersheim,77,69,İY 49-36
3190,2021-04-16,20:00,Aix Maurienne,Saint Quentin,89,86,İY 46-43
3191,2021-04-16,21:00,Antibes,Hermine,76,67,İY 43-32
3192,2021-04-16,21:00,Denain Voltair,Saint Chamond,74,78,İY 43-39
3193,2021-04-16,21:00,Poitiers,Vichy Clermont,85,91,İY 50-54
3194,2021-04-16,21:30,Paris,Evreux,92,79,İY 44-44
3195,2021-04-16,10:00,SH Leopards,Beijing Ducks,97,108,İY 48-68
3196,2021-04-16,14:35,SD Tigers,GZ Long-Lions,119,107,İY 63-52
3197,2021-04-16,13:05,Toyama Grouses,Tochigi Brex,62,119,İY 26-52
3198,2021-04-16,01:00,Esgrima,Hispano,81,69,İY 36-38
3199,2021-04-16,21:30,Obras,Comunicaciones,70,73,İY 25-29
3200,2021-04-16,13:00,Taiwan Beer,Pauian Archiland Basketball Team,84,89,İY 41-39
3201,2021-04-16,15:00,Luxgen Dinos,Bank of Taiwan,82,80,İY 44-45
3202,2021-04-16,19:00,Puntamika,Alkar Sinj,87,81,İY 44-39
3203,2021-04-16,20:00,Cedevita,Helios Domzale,81,66,İY 37-39
3204,2021-04-16,19:00,Runa,BK Samara,85,80,İY 40-47
3205,2021-04-16,03:30,Club Social y Deportivo Colón,Zárate Basket,72,83,İY 31-43
3206,2021-04-16,01:00,Quilmes,Rivadavia,75,89,İY 30-48
3207,2021-04-16,22:00,GELP,Rivadavia,84,64,İY 37-25
3208,2021-04-16,21:30,Phoenix Brussels,Leuven Bears,88,98,İY 43-52
3209,2021-04-16,21:30,Belfius Mons Hainaut,Spirou,94,82,İY 48-43
3210,2021-04-16,18:00,USK Praha (K),H. Kralove (K),105,66,İY 58-33
3211,2021-04-16,13:00,Incheon ET,Goyang Orions,87,77,İY 29-34
3212,2021-04-16,22:30,Igualada,Valls,71,76,İY 34-46
3213,2021-04-16,18:00,Valencia (K),Ensino (K),82,54,İY 35-32
3214,2021-04-16,15:00,Maccabi Ramat Gan,Ironi Ra'anana,94,71,İY 47-29
3215,2021-04-16,12:00,Petah Tikva(K),Ra anana (K),62,81,İY 32-39
3216,2021-04-16,21:00,Costa (K),Venezia (K),58,78,İY 24-45
3217,2021-04-16,21:00,GEAS (K),V. Bologna (K),87,59,İY 50-33
3218,2021-04-16,19:00,Pelister,KK TFT,104,68,İY 45-33
3219,2021-04-16,18:00,Prometei,Mavpi,70,62,İY 34-27
3220,2021-04-16,11:00,Politeknika,Niko,77,68,İY 30-36
3221,2021-04-16,12:00,Dnipro II,Odessa,90,104,İY 37-55
3222,2021-04-16,12:00,Mavpi II,KDPU,56,131,İY 22-65
3223,2021-04-16,02:45,Guayana,Centauros de Portuguesa,61,63,İY 34-33
3224,2021-04-16,23:45,Carabobo,Cangrejeros de Monagas,62,59,İY 24-22
3225,2021-04-15,17:00,Petkim Spor,TOFAŞ Spor Kulübü,62,83,İY 37-34
3226,2021-04-15,19:15,Beşiktaş,Bahçeşehir Koleji Spor Kulübü,83,77,İY 46-48
3227,2021-04-15,18:00,Gemlik Basketbol Kulübü,Düzce Bld.,81,75,İY 36-38
3228,2021-04-15,02:00,Charlotte,Cleveland,90,103,İY 41-49
3229,2021-04-15,02:00,Philadelphia,Brooklyn,123,117,İY 65-58
3230,2021-04-15,02:30,Toronto,San Antonio,117,112,İY 58-57
3231,2021-04-15,03:00,Detroit,LA Clippers,98,100,İY 49-53
3232,2021-04-15,03:00,Chicago,Orlando,106,115,İY 53-54
3233,2021-04-15,03:00,New Orleans,New York,106,116,İY 52-53
3234,2021-04-15,04:00,Houston,Indiana,124,132,İY 55-75
3235,2021-04-15,04:00,Oklahoma,Golden State,109,147,İY 54-75
3236,2021-04-15,04:30,Memphis,Dallas,113,114,İY 60-57
3237,2021-04-15,05:00,Denver,Miami,123,106,İY 60-49
3238,2021-04-15,05:00,Sacramento,Washington,111,123,İY 60-70
3239,2021-04-15,19:30,CD Saski Baskonia,Estudiantes,96,92,İY 55-44
3240,2021-04-15,19:30,Real Betis,UCAM Murcia,55,84,İY 28-43
3241,2021-04-15,22:15,Unicaja Baloncesto Málaga,CB RETAbet Bilbao Berri Basket,88,74,İY 35-38
3242,2021-04-15,22:15,Manresa,Zaragoza,92,82,İY 36-30
3243,2021-04-15,21:00,Le Mans,Cholet Basket,85,84,İY 42-45
3244,2021-04-15,12:30,Sydney Kings,SE Melbourne,97,90,İY 50-45
3245,2021-04-15,21:00,H. Tel Aviv,Hapoel Elyon,91,107,İY 42-55
3246,2021-04-15,20:00,Asvel,Limoges Cercle Saint-Pierre,84,82,İY 44-49
3247,2021-04-15,18:35,Legia Warszawa,Stal Ostrow,67,80,İY 43-38
3248,2021-04-15,18:00,BC Siauliai,Lietkabelis,97,87,İY 39-53
3249,2021-04-15,16:00,Temp,Uralmash,76,80,İY 37-42
3250,2021-04-15,01:00,Rivadavia,Juninense,62,98,İY 31-51
3251,2021-04-15,03:30,Lanus,Racing,73,74,İY 30-35
3252,2021-04-15,21:30,Panthers (K),C. Braine (K),58,81,İY 25-40
3253,2021-04-15,19:00,BC Borac Banja Luka,Leotar,88,63,İY 52-39
3254,2021-04-15,13:00,KT Sonicboom,Anyang KGC,63,72,İY 27-41
3255,2021-04-15,20:00,USE (K),Ragusa (K),54,60,İY 32-41
3256,2021-04-15,19:00,BK Budivelnyk,Dynamo Odessa,91,65,İY 46-37
3257,2021-04-15,14:00,Khimik II,Mariupol,88,64,İY 55-26
3258,2021-04-15,15:30,Odessa,Dnipro II,88,52,İY 47-24
3259,2021-04-15,17:00,KDPU,Mavpi II,112,77,İY 52-40
3260,2021-04-15,18:00,Politekhnik,Hoverla,108,62,İY 47-37
3261,2021-04-15,23:05,Supersónicos de Miranda,Condores de Zulia,84,68,İY 52-35
3262,2021-04-14,20:00,PBK CSKA Moskva,Panathinaikos BC Superfoods,93,86,İY 49-39
3263,2021-04-14,15:00,Kocaeli,Semt77 Yalova,60,75,İY 35-39
3264,2021-04-14,02:30,Indiana,LA Clippers,115,126,İY 65-67
3265,2021-04-14,02:30,Toronto,Atlanta,103,108,İY 54-66
3266,2021-04-14,03:00,Charlotte,LA Lakers,93,101,İY 50-52
3267,2021-04-14,04:00,Utah,Oklahoma,106,96,İY 55-53
3268,2021-04-14,05:00,Phoenix,Miami,106,86,İY 56-50
3269,2021-04-14,05:00,Portland,Boston,115,116,İY 60-57
3270,2021-04-14,23:30,Minnesota,Milwaukee,105,130,İY 44-61
3271,2021-04-14,21:45,Virtus Bologna,BC UNICS Kazan,100,107,İY 48-46
3272,2021-04-14,22:15,Burgos,Gipuzkoa,79,90,İY 39-43
3273,2021-04-14,22:15,CB Herbalife Gran Canaria Claret,FC Barcelona Lassa Bàsquet,74,92,İY 37-53
3274,2021-04-14,19:00,Pesaro,Enel Brindisi,62,86,İY 32-43
3275,2021-04-14,19:30,Varese,Venezia,75,77,İY 39-35
3276,2021-04-14,20:00,Vanoli,F. Bologna,82,74,İY 47-36
3277,2021-04-14,20:30,Brescia,Cantu,69,74,İY 42-38
3278,2021-04-14,21:00,Trento,Trieste,81,69,İY 46-27
3279,2021-04-14,21:45,Dinamo Sassari,Olimpia Milano,73,85,İY 33-40
3280,2021-04-14,19:30,Élan Sportif Chalonnais,AS Monaco,78,86,İY 40-43
3281,2021-04-14,20:00,Chemnitz 99,Crailsheim,73,85,İY 41-38
3282,2021-04-14,20:00,Brose Baskets,Rasta Vechta,104,76,İY 47-43
3283,2021-04-14,21:30,Hamburg Towers,Oldenburg,80,74,İY 39-37
3284,2021-04-14,17:30,Parma Basket,BK Zenit Saint Petersburg,78,76,İY 45-49
3285,2021-04-14,20:00,BC Khimki,Nizhny,64,69,İY 33-39
3286,2021-04-14,12:30,Cairns Taipans,Adelaide 36ers,91,88,İY 45-48
3287,2021-04-14,17:00,Kymis Lavrio,Iraklis,105,77,İY 57-42
3288,2021-04-14,20:00,Promitheas,AEK,80,78,İY 33-35
3289,2021-04-14,17:00,Zadar,Cibona,97,92,İY 57-41
3290,2021-04-14,19:00,KK Crvena Zvezda,Cedevita,82,81,İY 52-51
3291,2021-04-14,21:00,KK Budućnost VOLI,Igokea,92,64,İY 46-26
3292,2021-04-14,15:55,Legia Warszawa,Stal Ostrow,80,85,İY 48-48
3293,2021-04-14,21:05,Zielona Gora,Slask Wroclaw,87,76,İY 41-33
3294,2021-04-14,18:15,Dzukija Alytus,BC Žalgiris Kaunas,78,95,İY 33-43
3295,2021-04-14,18:30,Pieno Pasvalys,BC Nevėžis Kėdainiai,84,71,İY 38-32
3296,2021-04-14,19:00,Neptunas,BC Juventus Utena,89,91,İY 47-41
3297,2021-04-14,20:00,Lions,Phoenix,87,61,İY 47-30
3298,2021-04-14,21:30,Raiders,Scorchers,106,82,İY 48-38
3299,2021-04-14,13:05,Akita NH,Toyama Grouses,101,108,İY 40-47
3300,2021-04-14,13:05,Toyota Alvark,Brave Thunders,,,
3301,2021-04-14,13:05,Sun Rockers,Chiba Jets,91,85,İY 46-38
3302,2021-04-14,13:05,Niigata Abirex,Levanga,81,73,İY 37-36
3303,2021-04-14,13:05,NeoPhoenix,Ryukyu,80,85,İY 36-37
3304,2021-04-14,13:05,SeaHorses,Shiga L-Stars,82,88,İY 44-38
3305,2021-04-14,13:05,Dolphins,Shimane SM,78,83,İY 36-39
3306,2021-04-14,13:05,Kyoto Hannaryz,Shinshu BW,74,71,İY 40-48
3307,2021-04-14,13:05,Osaka Evessa,H. Dragonflies,,,
3308,2021-04-14,13:25,Tochigi Brex,Yokohama BC,77,71,İY 43-27
3309,2021-04-14,04:10,Real Estelí FC,Flamengo,80,84,İY 37-44
3310,2021-04-14,01:40,Minas,São Paulo Futebol Clube,75,58,İY 28-27
3311,2021-04-14,01:30,Cearense,Paulistano,92,97,İY 38-42
3312,2021-04-14,18:00,Turi Svitavy,Usti nad Labem,80,68,İY 45-35
3313,2021-04-14,19:00,Decin,Kralovsti Soko,100,74,İY 44-40
3314,2021-04-14,18:45,Kolin,Brno,90,69,İY 49-44
3315,2021-04-14,19:00,Opava,Pardubice,99,89,İY 57-47
3316,2021-04-14,19:00,USK Praha,CEZ Nymburk,80,85,İY 38-50
3317,2021-04-14,20:00,Kapfenberg,BC Hallmann,97,67,İY 46-35
3318,2021-04-14,19:00,Runa,BK Samara,73,81,İY 36-44
3319,2021-04-14,03:00,Banco Provincia,CA Obras Sanitarias de la Nación II,61,58,İY 23-32
3320,2021-04-14,22:30,GELP,Quilmes,71,95,İY 32-49
3321,2021-04-14,21:15,UBI Graz (K),Duchess K. (K),51,58,İY 31-26
3322,2021-04-14,20:00,St Amand (K),Nantes Reze(K),98,66,İY 55-31
3323,2021-04-14,13:00,Incheon ET,Goyang Orions,67,89,İY 30-31
3324,2021-04-14,20:30,Circulo Gijon,Enrique Soler,85,74,İY 42-33
3325,2021-04-14,22:00,Alcobendas,Zentro,76,67,İY 46-38
3326,2021-04-14,19:00,Chieti,Stella Azzurra,63,61,İY 30-33
3327,2021-04-14,21:00,Rieti,Ferrara,79,67,İY 34-34
3328,2021-04-14,20:00,Torino,Bergamo,72,54,İY 37-23
3329,2021-04-14,21:30,Orzinuovi,Urania,57,77,İY 24-33
3330,2021-04-14,20:30,Vicenza (K),Ponzano (K),67,64,İY 37-35
3331,2021-04-14,17:00,Skopje,Rabotnicki,74,75,İY 41-40
3332,2021-04-14,20:00,Samorín (K),Poprad (K),79,47,İY 42-20
3333,2021-04-14,19:00,DYSUSSH,Rivne,52,96,İY 33-54
3334,2021-04-14,02:45,Cangrejeros de Monagas,Margarita,55,90,İY 30-49
3335,2021-04-14,21:05,Aragua,Centauros de Portuguesa,73,74,İY 37-36
3336,2021-04-14,13:30,Chania (K),Panathinaikos,68,85,İY 31-44
3337,2021-04-14,14:00,PAOK (K),Giannina (K),76,60,İY 41-28
3338,2021-04-14,20:00,Zografou (K),Dafni (K),44,40,İY 24-21
3339,2021-04-13,02:30,New York,LA Lakers,111,96,İY 55-52
3340,2021-04-13,02:30,Dallas,Philadelphia,95,113,İY 48-60
3341,2021-04-13,03:00,Orlando,San Antonio,97,120,İY 37-60
3342,2021-04-13,04:00,New Orleans,Sacramento,117,110,İY 68-45
3343,2021-04-13,04:00,Utah,Washington,121,125,İY 65-70
3344,2021-04-13,04:00,Memphis,Chicago,101,90,İY 48-47
3345,2021-04-13,05:00,Golden State,Denver,116,107,İY 56-61
3346,2021-04-13,05:00,Phoenix,Houston,126,120,İY 81-58
3347,2021-04-13,23:00,Minnesota,Brooklyn,97,127,İY 52-73
3348,2021-04-13,22:15,Real Madrid,Tenerife,84,76,İY 38-38
3349,2021-04-13,20:00,Limoges Cercle Saint-Pierre,Dijon,69,103,İY 42-49
3350,2021-04-13,20:00,Chorale Roanne,Pau Orthez,72,80,İY 28-43
3351,2021-04-13,21:00,Le Mans,Le Portel,90,61,İY 53-28
3352,2021-04-13,21:00,SIG Basket Strasbourg,Nanterre,86,81,İY 37-46
3353,2021-04-13,21:00,Boulazac,Bourg Basket,68,81,İY 41-49
3354,2021-04-13,19:30,Telekom Basket,FC Bayern München,71,89,İY 36-47
3355,2021-04-13,20:00,Mitteldeutsche,BG Göttingen,85,99,İY 40-42
