,date,start_time,team1,team2,team1_score,team2_score,first_half_score
4373,2020-12-20,17:30,Beşiktaş,Büyükçekmece,84,77,İY 43-28
4374,2020-12-20,20:00,OGM Orman Spor Kulübü,M.Y. Afyon Bld,85,101,İY 50-41
4375,2020-12-20,16:00,Sigortam.net,Final Spor,93,87,İY 54-43
4376,2020-12-20,14:00,Bodrum Karya Spor Kulübü,Bursa Büyükşehir Belediyesi Spor Kulübü,61,91,İY 26-58
4377,2020-12-20,03:00,Orlando,Charlotte,120,117,İY 63-49
4378,2020-12-20,03:00,Washington,Detroit,99,96,İY 63-49
4379,2020-12-20,04:00,Memphis,Atlanta,116,117,İY 61-51
4380,2020-12-20,14:00,Obradoiro,Zaragoza,102,91,İY 47-37
4381,2020-12-20,14:30,BC MoraBanc Andorra,Estudiantes,81,73,İY 37-33
4382,2020-12-20,18:00,CD Saski Baskonia,Tenerife,79,72,İY 39-38
4383,2020-12-20,20:30,FC Barcelona Lassa Bàsquet,Club Joventut de Badalona,88,74,İY 39-29
4384,2020-12-20,22:00,Valencia,UCAM Murcia,89,78,İY 42-43
4385,2020-12-20,22:00,Fuenlabrada,CB RETAbet Bilbao Berri Basket,70,74,İY 34-30
4386,2020-12-20,19:00,Olimpia Milano,Dinamo Sassari,102,86,İY 48-47
4387,2020-12-20,19:30,Uni Treviso,Virtus Bologna,72,98,İY 41-52
4388,2020-12-20,20:00,Venezia,Varese,86,77,İY 46-48
4389,2020-12-20,20:30,F. Bologna,Vanoli,85,71,İY 39-33
4390,2020-12-20,21:00,Cantu,Brescia,89,92,İY 49-49
4391,2020-12-20,22:45,Trieste,Trento,92,82,İY 47-43
4392,2020-12-20,19:00,Chorale Roanne,Dijon,81,91,İY 32-52
4393,2020-12-20,17:00,BG Göttingen,Hamburg Towers,94,98,İY 47-49
4394,2020-12-20,17:00,Würzburg,Mitteldeutsche,68,80,İY 40-38
4395,2020-12-20,17:00,Braunschweig,Crailsheim,75,108,İY 33-60
4396,2020-12-20,20:00,Oldenburg,FC Bayern München,100,95,İY 55-50
4397,2020-12-20,15:30,Parma Basket,Zielona Gora,79,85,İY 41-47
4398,2020-12-20,16:00,Nizhny,BC Enisey Krasnoyarsk,83,79,İY 44-31
4399,2020-12-20,19:00,BC UNICS Kazan,BC Tsmoki-Minsk,83,77,İY 41-45
4400,2020-12-20,00:00,Wolverines,Idaho State,,,
4401,2020-12-20,00:00,Buccaneers,Lee University Flames,62,53,İY 33-28
4402,2020-12-20,00:00,Charlotte 49ers,Aggies,76,72,İY 27-35
4403,2020-12-20,00:00,Great Danes,Retrievers,64,65,İY 36-32
4404,2020-12-20,00:00,Kansas State,Baylor Bears,69,100,İY 27-56
4405,2020-12-20,00:00,Wolfpack,Campbell,69,50,İY 30-28
4406,2020-12-20,00:00,Winthrop,Paladins,87,71,İY 56-36
4407,2020-12-20,00:00,Purple Eagles,Stags,81,61,İY 37-34
4408,2020-12-20,00:15,Ohio State,Bruins,77,70,İY 39-38
4409,2020-12-20,00:30,Temple Owls,Highlanders,72,60,İY 42-26
4410,2020-12-20,00:30,La Salle,Delaware,71,61,İY 29-32
4411,2020-12-20,00:30,Kennesaw State,Bulldogs,63,65,İY 32-39
4412,2020-12-20,01:00,North Florida,Saints,66,73,İY 33-41
4413,2020-12-20,01:00,Sooners,Huskies,84,65,İY 38-35
4414,2020-12-20,01:00,Golden Bears,CSU Northridge,87,56,İY 43-25
4415,2020-12-20,01:00,Hawks,Peacocks,76,78,İY 30-36
4416,2020-12-20,01:30,Virginia Tech,Eagles,97,57,İY 39-22
4417,2020-12-20,02:00,Stetson,Cougars,95,51,İY 44-22
4418,2020-12-20,02:00,Waves,Santa Barbara,63,75,İY 23-31
4419,2020-12-20,02:00,Syracuse,Bulls,107,96,İY 37-48
4420,2020-12-20,02:00,CSU Fullerton,Pacific Tigers,,,
4421,2020-12-20,02:00,Kangaroos,Kansas Christian College Falcons,95,36,İY 49-18
4422,2020-12-20,02:05,N. Arizona,W. Eagles,64,80,İY 28-32
4423,2020-12-20,03:00,Broncs,Gaels,64,72,İY 32-39
4424,2020-12-20,03:00,Gold. Panthers,Eagles,99,103,İY 24-35
4425,2020-12-20,03:00,Mastadons,Vikings,61,63,İY 24-29
4426,2020-12-20,03:00,Flames,Grizzlies,74,72,İY 34-40
4427,2020-12-20,03:00,Bellarmine Knights,Blue Raiders,,,
4428,2020-12-20,03:00,Cardinal,Arizona,78,75,İY 30-23
4429,2020-12-20,03:00,UC Riverside,Jaguars,,,
4430,2020-12-20,03:00,Bulldogs,Sunbirds,78,65,İY 35-14
4431,2020-12-20,03:00,Roadrunners,St. Katherine,87,46,İY 39-24
4432,2020-12-20,04:00,Gaels,Rams,53,33,İY 33-17
4433,2020-12-20,04:00,Commodores,Radford,59,50,İY 26-25
4434,2020-12-20,04:00,Villanova,Virginia Cavs,,,
4435,2020-12-20,04:00,Bears,Demons,94,67,İY 44-31
4436,2020-12-20,04:00,Braves,Redhawks,69,68,İY 35-37
4437,2020-12-20,04:00,Ragin Cajuns,Cowboys,75,65,İY 36-18
4438,2020-12-20,04:00,Tigers,Pioneers,90,68,İY 40-30
4439,2020-12-20,04:00,Bulldogs,Cincinnati,83,68,İY 49-26
4440,2020-12-20,05:00,Villanova,Saint Joseph's,88,68,İY 41-33
4441,2020-12-20,05:00,Florida State,knights,74,86,İY 39-34
4442,2020-12-20,05:00,Trailblazers,Bethesda,90,69,İY 52-32
4443,2020-12-20,05:00,Lions,Cal Poly,76,52,İY 41-22
4444,2020-12-20,20:00,Connecticut,Bluejays,74,76,İY 29-33
4445,2020-12-20,21:00,Falcons,Yellow Jackets,,,
4446,2020-12-20,21:00,Iowa State,Tigers,60,45,İY 25-19
4447,2020-12-20,21:00,Chippewas,Comets,127,66,İY 70-35
4448,2020-12-20,21:00,Rutgers,Illinois,91,88,İY 37-41
4449,2020-12-20,22:00,Jaspers,Red Foxes,39,61,İY 35-30
4450,2020-12-20,22:00,Phoenix,Panthers,65,68,İY 35-35
4451,2020-12-20,22:00,Titans,Raiders,70,93,İY 32-35
4452,2020-12-20,22:00,Longhorns,Cowboys,77,74,İY 29-34
4453,2020-12-20,22:00,Hartford Hawks,Black Bears,63,60,İY 35-20
4454,2020-12-20,22:00,Musketeers,Golden Eagles,91,88,İY 33-34
4455,2020-12-20,22:00,Great Danes,Retrievers,64,65,İY 34-29
4456,2020-12-20,22:00,Binghamton,Stony Brook,59,73,İY 26-38
4457,2020-12-20,22:00,Marshall Herd,Colonials,85,71,İY 45-32
4458,2020-12-20,22:00,Razorbacks,Golden Eagles,87,76,İY 30-40
4459,2020-12-20,22:00,JM Dukes,Eagles,98,55,İY 42-22
4460,2020-12-20,23:00,Lions,Freed-Hardeman Lions,82,56,İY 38-36
4461,2020-12-20,23:00,Norse,Penguins,79,64,İY 27-25
4462,2020-12-20,23:00,Bulldogs,Cougars,111,67,İY 47-29
4463,2020-12-20,23:05,Portland State,Weber State,74,72,İY 42-30
4464,2020-12-20,18:00,AEK,Aris,84,67,İY 42-31
4465,2020-12-20,20:30,Charilaos Trikoupis,Panathinaikos BC Superfoods,66,73,İY 28-37
4466,2020-12-20,14:00,Mega,KK Budućnost VOLI,78,72,İY 46-28
4467,2020-12-20,19:00,KK Mornar,FMP Beograd,84,74,İY 41-40
4468,2020-12-20,19:35,Stal Ostrow,Asseco Gdynia,87,54,İY 47-30
4469,2020-12-20,18:00,Lietkabelis,BC Žalgiris Kaunas,77,82,İY 20-40
4470,2020-12-20,17:00,Scorchers,Bristol Flyers,79,99,İY 37-52
4471,2020-12-20,20:00,Phoenix,Eagles,84,85,İY 46-43
4472,2020-12-20,20:00,Glasgow Rocks,Sharks,78,96,İY 37-41
4473,2020-12-20,20:00,Man Giants,Raiders,88,79,İY 48-40
4474,2020-12-20,18:00,Evreux,Antibes,76,81,İY 45-31
4475,2020-12-20,19:00,Gries,Denain Voltair,85,89,İY 42-44
4476,2020-12-20,14:35,GZ Long-Lions,SH Leopards,96,98,İY 44-59
4477,2020-12-20,14:35,QD Eagles,Beijing Ducks,102,94,İY 57-43
4478,2020-12-20,07:35,Shimane SM,Ryukyu,69,89,İY 39-52
4479,2020-12-20,08:05,Sun Rockers,H. Dragonflies,89,81,İY 55-43
4480,2020-12-20,08:05,Yokohama BC,Akita NH,69,77,İY 38-34
4481,2020-12-20,08:05,Shinshu BW,Osaka Evessa,58,68,İY 33-30
4482,2020-12-20,08:05,NeoPhoenix,Niigata Abirex,79,86,İY 46-39
4483,2020-12-20,08:05,SeaHorses,Levanga,89,92,İY 32-49
4484,2020-12-20,09:05,Tochigi Brex,Toyota Alvark,86,70,İY 46-32
4485,2020-12-20,09:05,Chiba Jets,Toyama Grouses,130,129,İY 51-38
4486,2020-12-20,09:05,Dolphins,Shiga L-Stars,77,70,İY 35-33
4487,2020-12-20,10:05,Brave Thunders,Kyoto Hannaryz,83,84,İY 46-41
4488,2020-12-20,01:00,Boca Juniors,Libertad,72,74,İY 33-35
4489,2020-12-20,01:00,Platense,Regatas,81,93,İY 40-48
4490,2020-12-20,03:30,Arjantin,Comunicaciones,91,83,İY 32-33
4491,2020-12-20,01:00,Cearense,Pinheiros/SKY,79,62,İY 46-28
4492,2020-12-20,19:00,Caxias,C Mourao,76,96,İY 28-41
4493,2020-12-20,22:00,Brasilia,Pato Basquete,98,104,İY 35-42
4494,2020-12-20,10:00,Luxgen Dinos,Pauian Archiland Basketball Team,76,73,İY 48-38
4495,2020-12-20,12:00,Taiwan Beer,Kinmen,84,71,İY 42-40
4496,2020-12-20,20:00,Metalac,Sloboda Uzice,63,76,İY 37-36
4497,2020-12-20,20:00,Vojvodina,Napredak,99,89,İY 59-45
4498,2020-12-20,20:00,Kolubara LA,Vrsac,99,96,İY 43-47
4499,2020-12-20,19:30,Dukes,BC Hallmann,69,60,İY 27-35
4500,2020-12-20,19:30,Traiskirchen,St. Pölten,81,84,İY 40-42
4501,2020-12-20,17:00,BK Samara,Novosibirsk,90,79,İY 45-38
4502,2020-12-20,07:05,D. Rangers (K),Townsville (K),99,82,İY 48-46
4503,2020-12-20,17:30,Belfius Mons Hainaut,Okapi Aalstar,79,70,İY 43-36
4504,2020-12-20,12:00,Minskaja II(K),BDU Tsmoki (K),64,68,İY 28-36
4505,2020-12-20,13:00,Gomel Sozh (K),Brest (K),44,62,İY 23-24
4506,2020-12-20,13:30,T-Minsk (K),BK Grodno (K),88,85,İY 42-43
4507,2020-12-20,15:00,Minskaja (K),Viktoria,75,38,İY 43-14
4508,2020-12-20,00:00,Vera Cruz (K),Funvic (K),92,57,İY 44-28
4509,2020-12-20,09:00,Incheon ET,Seoul Thunders,60,63,İY 25-31
4510,2020-12-20,09:00,Anyang KGC,Seoul Knights,70,90,İY 26-43
4511,2020-12-20,11:00,KT Sonicboom,Ulsan,87,83,İY 44-39
4512,2020-12-20,11:00,Jeonju KCC,Dongu Promy,78,52,İY 42-26
4513,2020-12-20,19:00,ŽKK Šibenik,Košarkaška Akademija Žana Lelas,61,57,İY 41-31
4514,2020-12-20,20:30,Leon,Calvo Basket Xiria,79,93,İY 41-44
4515,2020-12-20,14:30,Tormes,Burgos II,72,63,İY 37-24
4516,2020-12-20,20:00,Carramimbre CBC Valladolid II,Virgen,53,62,İY 25-35
4517,2020-12-20,20:00,TAU Castello II,Godella,70,73,İY 26-44
4518,2020-12-20,20:30,Aldaia,Valencia II,51,86,İY 23-43
4519,2020-12-20,13:00,Iraurgi SB (K),Ibaizabal (K),63,55,İY 32-27
4520,2020-12-20,15:00,CB Pozuelo (K),R. y Cajal (K),45,56,İY 24-25
4521,2020-12-20,14:00,Sant Adria (K),CN Helios,71,38,İY 28-22
4522,2020-12-20,19:00,Boet (K),Club Basquet Femeni Viladecans Sports,78,68,İY 41-32
4523,2020-12-20,20:00,Barcelona (K),Segle XXI (K),75,55,İY 40-23
4524,2020-12-20,22:00,M. Netanya,H. Tel Aviv,70,77,İY 40-28
4525,2020-12-20,19:00,Ramat Gan (K),M.Ashdod (K),78,68,İY 39-41
4526,2020-12-20,17:30,Forli,Scafati,92,65,İY 47-30
4527,2020-12-20,19:00,Leonis Roma,Stella Azzurra,84,63,İY 41-32
4528,2020-12-20,20:00,Pistoia,Baltur,63,75,İY 33-33
4529,2020-12-20,14:00,P. Biella,P. Trapani,71,79,İY 45-41
4530,2020-12-20,14:00,Orlandina,Assigeco,89,86,İY 41-45
4531,2020-12-20,20:00,Verona,Udine,69,77,İY 37-36
4532,2020-12-20,20:00,Novipiù JB Monferrato,Orzinuovi,71,109,İY 42-57
4533,2020-12-20,20:00,Mantova,Bergamo,75,63,İY 38-37
4534,2020-12-20,21:30,Treviglio,Torino,77,66,İY 42-40
4535,2020-12-20,20:00,USE (K),San Martino(K),59,58,İY 24-31
4536,2020-12-20,20:00,Moncalieri (K),Udine (K),52,66,İY 28-22
4537,2020-12-20,18:00,AZS Poznan (K),Energa Torun(K,82,64,İY 44-23
4538,2020-12-20,14:00,Illiabum Clube B,Académico,72,67,İY 37-27
4539,2020-12-20,19:00,Galitos FC,CAB Madeira,83,69,İY 47-34
4540,2020-12-20,20:00,Porto,Maia,81,44,İY 40-17
4541,2020-12-20,21:00,Queluz,Electrico,52,64,İY 30-31
4542,2020-12-20,18:30,CB Queluz (K),Guiföes (K),42,74,İY 26-44
4543,2020-12-20,13:30,CD Povoa (K),CLIP (K),61,88,İY 33-47
4544,2020-12-20,13:30,Ovarense (K),Maia BC,45,58,İY 23-35
4545,2020-12-20,14:00,Oradea (K),Ol. Brasov (K),39,82,İY 18-45
4546,2020-12-20,14:00,Arad (K),Agronomia (K),75,52,İY 28-23
4547,2020-12-20,17:00,Satu Mare (K),Targoviște (K),68,48,İY 28-26
4548,2020-12-20,17:00,Uni. Cluj (K),Rapid (K),74,58,İY 28-23
4549,2020-12-20,10:00,Novosibirsk(K),MBA Moskva (K),58,78,İY 24-41
4550,2020-12-20,15:00,Spartak M. (K),Enisey (K),61,78,İY 34-45
4551,2020-12-20,15:00,Nadezhda (K),Syktyvkar (K),77,55,İY 47-24
4552,2020-12-20,16:00,Dynm Kursk (K),UMMC (K),51,78,İY 25-44
4553,2020-12-20,16:00,D.Moskova (K),ZHBK Sparta(K),64,89,İY 35-54
4554,2020-12-20,09:30,Formosa Dreamers,Taoyuan Air Ape,83,103,İY 37-43
4555,2020-12-20,17:00,Khimik II,Odessa,100,69,İY 53-27
4556,2020-12-20,17:30,Orthodox,Yoba,62,68,İY 30-41
4557,2020-12-20,19:30,Al Jubaiha,Al Ahli,95,102,İY 38-51
4558,2020-12-19,15:15,Gaziantep BB,Türk Telekom Basketbol Kulübü,70,66,İY 33-31
4559,2020-12-19,17:30,Galatasaray,Pınar Karşıyaka Spor Kulübü,74,86,İY 39-46
4560,2020-12-19,20:00,TOFAŞ Spor Kulübü,Anadolu Efes Spor Kulübü,78,92,İY 37-53
4561,2020-12-19,15:00,Merkezefendi,Balıkesir BŞB,93,82,İY 47-45
4562,2020-12-19,15:00,Manisa Bşb,Ankara Anadolu,91,86,İY 51-35
4563,2020-12-19,16:00,Mamak Belediyesi,Düzce Bld.,91,67,İY 36-33
4564,2020-12-19,16:00,Gemlik Basketbol Kulübü,Ist. Basket,81,79,İY 47-45
4565,2020-12-19,17:00,Semt77 Yalova,Samsunspor,115,108,İY 46-29
4566,2020-12-19,14:00,Çeşme Basketbol,Botaş G. (K),79,66,İY 45-30
4567,2020-12-19,14:00,Antalya 07 (K),Mersin Üniversitesi Basketbol Kulübü,88,73,İY 49-45
4568,2020-12-19,16:00,Düzce Belediye Gençlik ve Spor Kulübü,Ceyhan Bld.(K),82,81,İY 40-37
4569,2020-12-19,17:00,Emlak Konut(K),İstanbul Üniversitesi Basketbol Kulübü,92,58,İY 61-28
4570,2020-12-19,02:00,Indiana,Philadelphia,107,113,İY 59-51
4571,2020-12-19,03:00,Toronto,Miami,105,117,İY 56-58
4572,2020-12-19,03:30,New York,Cleveland,119,83,İY 72-35
4573,2020-12-19,04:00,Boston,Brooklyn,89,113,İY 44-62
4574,2020-12-19,04:00,New Orleans,Milwaukee,125,113,İY 59-57
4575,2020-12-19,04:00,Oklahoma,Chicago,103,105,İY 64-49
4576,2020-12-19,05:00,Denver,Portland,129,96,İY 79-48
4577,2020-12-19,06:30,Phoenix,LA Lakers,113,114,İY 69-56
4578,2020-12-19,20:00,Burgos,Manresa,91,80,İY 49-33
4579,2020-12-19,22:45,Gipuzkoa,CB Herbalife Gran Canaria Claret,65,79,İY 36-42
4580,2020-12-19,22:00,Enel Brindisi,Pesaro,81,92,İY 36-50
4581,2020-12-19,19:00,Gravelines,Chalons-Reims,84,80,İY 38-48
4582,2020-12-19,19:00,Levallois,Boulazac,98,79,İY 55-37
4583,2020-12-19,20:00,Le Portel,Orleans,85,84,İY 43-33
4584,2020-12-19,20:30,Limoges Cercle Saint-Pierre,Bourg Basket,74,72,İY 42-35
4585,2020-12-19,22:00,Nanterre,Cholet Basket,76,80,İY 39-40
4586,2020-12-19,20:00,ALBA Berlin,Ratiopharm Ulm,93,83,İY 51-41
4587,2020-12-19,20:00,S. Frankfurt,Medi Bayreuth,104,86,İY 52-49
4588,2020-12-19,22:30,Brose Baskets,Telekom Basket,80,66,İY 27-41
4589,2020-12-19,22:30,Riesen,Rasta Vechta,85,73,İY 52-30
4590,2020-12-19,00:00,Spartans,Seahawks,72,80,İY 34-37
4591,2020-12-19,00:00,Mountaineers,Columbia College (MO) Cougars,77,41,İY 40-26
4592,2020-12-19,00:00,Purple Eagles,Stags,68,51,İY 28-15
4593,2020-12-19,00:00,Salukis,Hawks,62,50,İY 29-25
4594,2020-12-19,01:00,Bison,Pirates,81,76,İY 29-39
4595,2020-12-19,01:00,Aztecs,Cougars,62,72,İY 20-35
4596,2020-12-19,01:00,Hawks,Peacocks,78,76,İY 40-32
4597,2020-12-19,02:00,M. Grizzlies,Blue Hawks,78,51,İY 41-33
4598,2020-12-19,02:00,Saint Joseph's,Mountaineers,,,
4599,2020-12-19,02:00,C. Carolina,Eagles,86,63,İY 52-32
4600,2020-12-19,02:00,Ramblers,Richmond,73,75,İY 22-37
4601,2020-12-19,02:00,Presbyterian,Bulldogs,62,56,İY 36-25
4602,2020-12-19,02:00,Colonials,Falcons,65,85,İY 37-41
4603,2020-12-19,02:00,Stetson,Thomas College,,,
4604,2020-12-19,02:00,Coyotes,Bulldogs,57,75,İY 27-37
4605,2020-12-19,02:00,Eagles,Cougars,65,69,İY 30-35
4606,2020-12-19,03:00,Volunteers,Eagles,103,49,İY 49-22
4607,2020-12-19,03:00,Broncs,Gaels,56,70,İY 27-35
4608,2020-12-19,03:00,Georgia Tech,Rattlers,74,64,İY 35-24
4609,2020-12-19,03:00,Cougars,Catamounts,70,76,İY 34-38
4610,2020-12-19,03:00,Florida Eagles,Warriors,112,39,İY 52-21
4611,2020-12-19,03:00,Gold Hurricane,Demons,82,55,İY 41-23
4612,2020-12-19,03:00,Governors,Cowboys,,,
4613,2020-12-19,03:00,Gamecocks,Hurricanes,,,
4614,2020-12-19,03:00,Rhode Island,Wildcats,58,67,İY 28-32
4615,2020-12-19,03:00,Tigers,Belmont Bruins,63,88,İY 27-34
4616,2020-12-19,03:00,VCU Rams,Ragin Cajuns,,,
4617,2020-12-19,03:00,Buccaneers,Cavaliers,,,
4618,2020-12-19,03:00,NIU,Cougars,64,54,İY 32-23
4619,2020-12-19,03:00,River Hawks,Catamounts,,,
4620,2020-12-19,03:00,Shockers,Hornets,73,57,İY 45-26
4621,2020-12-19,03:30,Redhawks,Skyhawks,67,69,İY 31-31
4622,2020-12-19,03:30,Lumberjacks,Pilots,,,
4623,2020-12-19,03:30,Trojans,Tigers,78,50,İY 41-19
4624,2020-12-19,04:00,Missouri,Panthers,,,
4625,2020-12-19,05:00,Utes,Vandals,79,41,İY 40-16
4626,2020-12-19,05:00,Cougars,M. Bobcats,82,54,İY 46-21
4627,2020-12-19,05:00,West Virginia,Iowa State,70,65,İY 30-31
4628,2020-12-19,05:00,Spartans,Broncos,,,
4629,2020-12-19,05:00,Thunderbirds,SAGU American Indian College Warriors,,,
4630,2020-12-19,06:00,Wolf Pack,Falcons,74,57,İY 41-39
4631,2020-12-19,06:05,Portland State,Weber State,66,94,İY 31-48
4632,2020-12-19,19:30,I. Hoosiers,Bulldogs,68,60,İY 32-37
4633,2020-12-19,20:00,Tigers,Mean Green,,,
4634,2020-12-19,20:00,Wisconsin,Louisville,85,48,İY 44-18
4635,2020-12-19,20:00,Bulldogs,Iowa Hawkeyes,99,88,İY 51-37
4636,2020-12-19,20:00,Gators,Owls,,,
4637,2020-12-19,20:00,Tigers,Trojans,77,41,İY 43-10
4638,2020-12-19,20:00,Gamecocks,Clemson,,,
4639,2020-12-19,20:30,Lancers,Bulldogs,89,91,İY 38-44
4640,2020-12-19,21:00,Sycamores,Cardinals,67,57,İY 38-23
4641,2020-12-19,21:00,East Carolina,JM Dukes,73,64,İY 33-25
4642,2020-12-19,21:00,Kangaroos,Kansas Christian College Falcons,98,42,İY 54-18
4643,2020-12-19,21:00,Liberty Flames,Cavaliers,,,
4644,2020-12-19,21:00,Pheonix,Spartans,64,71,İY 34-27
4645,2020-12-19,21:00,Fordham Rams,Blue Devils,,,
4646,2020-12-19,22:00,Knights,Drexel Dragons,68,85,İY 35-39
4647,2020-12-19,22:00,Tulane,Tigers,77,65,İY 40-29
4648,2020-12-19,22:00,Pioneers,Bobcats,68,70,İY 42-23
4649,2020-12-19,22:00,Bonaventure,Hofstra Pride,77,69,İY 43-28
4650,2020-12-19,22:00,Norse,Penguins,79,64,İY 34-31
4651,2020-12-19,22:00,Hartford Hawks,Black Bears,63,60,İY 31-20
4652,2020-12-19,22:00,Crimson Tide,Hilltoppers,71,73,İY 32-33
4653,2020-12-19,22:00,Marshall Herd,Panthers,,,
4654,2020-12-19,22:00,Titans,Raiders,70,93,İY 35-44
4655,2020-12-19,22:00,Rockets,Valparaiso,71,57,İY 26-25
4656,2020-12-19,22:00,Binghamton,Stony Brook,59,73,İY 26-38
4657,2020-12-19,22:00,Bulldogs,Cardinals,86,57,İY 48-23
4658,2020-12-19,22:00,Wildcats,North Carolina,63,75,İY 38-34
4659,2020-12-19,22:00,Phoenix,Panthers,65,68,İY 27-28
4660,2020-12-19,22:00,Zips,Pioneers,93,83,İY 41-43
4661,2020-12-19,22:00,Duke Blue,Gardner-Webb,,,
4662,2020-12-19,22:00,Jaspers,Red Foxes,39,61,İY 23-24
4663,2020-12-19,22:00,Bears,Golden Bears,67,73,İY 25-32
4664,2020-12-19,22:00,Mercer Bears,Hurricanes,,,
4665,2020-12-19,22:00,WM Tribe,High Point,49,71,İY 15-31
4666,2020-12-19,22:30,Fighting Irish,Purdue,88,78,İY 42-47
4667,2020-12-19,22:30,Dayton Flyers,Rebels,65,62,İY 24-31
4668,2020-12-19,23:00,Bulldogs,Jaguars,93,90,İY 38-24
4669,2020-12-19,23:00,Blazers,Mocs,66,69,İY 31-35
4670,2020-12-19,23:00,Golden Eagles,Mavericks,,,
4671,2020-12-19,23:00,Islanders,Our Lady of the Lake,99,72,İY 50-28
4672,2020-12-19,23:00,Southern Miss,Warhawks,60,47,İY 27-26
4673,2020-12-19,23:00,Ducks,Pilots,80,41,İY 35-19
4674,2020-12-19,23:00,Bearkats,Rice Owls,82,69,İY 30-34
4675,2020-12-19,23:05,S. Hornets,UC Davis,,,
4676,2020-12-19,23:30,Hurricanes,Jacksonville,73,64,İY 37-26
4677,2020-12-19,16:00,Etimesgut Belediye Basketbol,İstanbul Büyükşehir Belediye Spor Kulübü,82,70,İY 39-38
4678,2020-12-19,16:00,Kayserigaz,Çorlu Bld.,59,64,İY 34-33
4679,2020-12-19,16:00,Mersin Gel.(K),Anadolu Panterleri,89,55,İY 47-29
4680,2020-12-19,16:00,Erzurum Büyükşehir Belediye Gençlik Spor Kulübü,Altınel Spor Kulübü,86,47,İY 46-21
4681,2020-12-19,17:15,C. Rodos,PAOK,84,85,İY 37-49
4682,2020-12-19,18:00,Ionikos,Promitheas,86,77,İY 39-38
4683,2020-12-19,18:00,Iraklis,Kymis Lavrio,60,77,İY 34-44
4684,2020-12-19,19:00,Krka,Partizan,69,50,İY 39-24
4685,2020-12-19,21:00,Primorska,Split,0,20,İY 0-20
4686,2020-12-19,17:30,D. Gornicza,Legia Warszawa,89,79,İY 47-32
4687,2020-12-19,19:35,KK Anwil,Start Lublin,78,94,İY 45-40
4688,2020-12-19,21:30,Astoria,Gliwice,68,88,İY 34-42
4689,2020-12-19,18:00,Dzukija Alytus,BC CBet Prienai,91,77,İY 44-32
4690,2020-12-19,22:00,Poitiers,Fos Provence,79,110,İY 46-60
4691,2020-12-19,06:00,Shanxi Dragons,JS Dragons,100,84,İY 43-34
4692,2020-12-19,07:30,BF Dragons,Tongxi King,92,112,İY 44-52
4693,2020-12-19,10:30,Tianjin,SH Sharks,113,94,İY 64-47
4694,2020-12-19,14:35,Fujian Xunxing,Jilin Tigers,105,109,İY 48-54
4695,2020-12-19,15:00,Zhejiang Lions,GS Tigers,117,119,İY 54-73
4696,2020-12-19,08:05,Shinshu BW,Osaka Evessa,70,77,İY 26-35
4697,2020-12-19,08:05,SeaHorses,Levanga,73,67,İY 27-32
4698,2020-12-19,09:05,Tochigi Brex,Toyota Alvark,75,69,İY 39-24
4699,2020-12-19,09:05,Chiba Jets,Toyama Grouses,98,82,İY 49-43
4700,2020-12-19,09:05,Yokohama BC,Akita NH,86,82,İY 48-31
4701,2020-12-19,09:05,Dolphins,Shiga L-Stars,76,55,İY 40-31
4702,2020-12-19,11:05,Sun Rockers,H. Dragonflies,99,78,İY 42-45
4703,2020-12-19,11:05,NeoPhoenix,Niigata Abirex,85,81,İY 45-34
4704,2020-12-19,12:05,Brave Thunders,Kyoto Hannaryz,98,105,İY 47-40
4705,2020-12-19,12:35,Shimane SM,Ryukyu,67,92,İY 26-35
4706,2020-12-19,01:00,Comunicaciones,Ferro,63,73,İY 38-37
4707,2020-12-19,01:00,Libertad,Arjantin,64,71,İY 34-33
4708,2020-12-19,03:30,Corrientes,Boca Juniors,74,64,İY 34-31
4709,2020-12-19,17:00,Bahia,Quimsa,94,101,İY 42-46
4710,2020-12-19,17:10,Almagro,I. Atletico Central Cordoba,64,74,İY 28-39
4711,2020-12-19,20:00,Obras,Atenas,82,64,İY 34-27
4712,2020-12-19,20:00,Penarol,Obera,74,68,İY 29-35
4713,2020-12-19,22:30,Ferro,Olimpico,62,70,İY 36-23
4714,2020-12-19,22:30,Hispano,Corrientes,77,88,İY 31-44
4715,2020-12-19,02:00,Brasilia,Flamengo,74,103,İY 33-50
4716,2020-12-19,17:00,Unifacisa,Franca,92,85,İY 45-49
4717,2020-12-19,22:00,Minas,São Paulo Futebol Clube,96,92,İY 32-49
4718,2020-12-19,12:00,Bank of Taiwan,Taiwan Beer,61,69,İY 23-37
4719,2020-12-19,17:00,Hermes,Puntamika,76,98,İY 39-50
4720,2020-12-19,21:00,Zabok,Alkar Sinj,83,82,İY 39-42
4721,2020-12-19,19:00,Dynamic,OKK Beograd,84,81,İY 41-42
4722,2020-12-19,18:30,Zlatorog Lasko,Sentjur,80,86,İY 32-44
4723,2020-12-19,21:00,KK Sencur,Hopsi Polzela,97,65,İY 45-26
4724,2020-12-19,22:30,Helios Domzale,KK Rogaska,68,67,İY 33-39
4725,2020-12-19,19:00,Turi Svitavy,Ostrava,94,62,İY 52-28
4726,2020-12-19,19:45,Kolin,Pardubice,86,68,İY 50-42
4727,2020-12-19,20:00,Brno,Kralovsti Soko,93,82,İY 49-46
4728,2020-12-19,20:00,Decin,CEZ Nymburk,53,115,İY 34-58
4729,2020-12-19,20:00,Olomoucko,Opava,86,91,İY 63-51
